Time,XLAT,XLONG,T2_daily_max,T2_daily_mean,RH2_daily_min,RH2_daily_mean,WSP10_daily_max,WSP10_daily_mean,RAINNC_daily
1999-09-12,38.49312,-120.29199,301.19913,295.1108,17.535063,33.716908,4.5500083,2.4789975,0.3597707748413086
1999-09-13,38.49312,-120.29199,299.82123,294.9244,30.466036,41.907467,3.4700723,1.9902209,0.0
1999-09-14,38.49312,-120.29199,302.5299,294.70468,16.42805,38.071434,4.265621,1.8298322,0.0
1999-09-15,38.49312,-120.29199,301.63397,296.28683,11.793151,27.853128,4.175907,2.2112963,0.0
1999-09-16,38.49312,-120.29199,300.9311,295.7153,15.537117,27.867842,4.00721,2.0000741,0.0
1999-09-17,38.49312,-120.29199,301.19717,295.37613,16.66569,29.851599,3.4261372,1.8319501,0.0
1999-09-18,38.49312,-120.29199,299.88092,294.12003,23.013714,38.09193,4.0822487,1.895227,6.119884252548218
1999-09-19,38.49312,-120.29199,298.78998,292.8996,29.70749,44.27089,3.7522812,2.6237462,0.0
1999-09-20,38.49312,-120.29199,299.60492,293.37888,29.252247,47.34004,3.6711464,1.7433352,7.405020713806152
1999-09-21,38.49312,-120.29199,300.67834,294.74106,16.394604,36.32733,5.155373,2.2992783,0.0
1999-09-22,38.49312,-120.29199,299.34753,293.19846,27.612217,44.086872,7.051263,2.2833521,0.3633413314819336
1999-09-23,38.49312,-120.29199,297.7038,291.99963,36.80899,54.78072,6.331521,2.1424263,1.3760814666748047
1999-09-24,38.49312,-120.29199,299.34995,292.38702,21.799725,48.919987,3.5712895,1.7617098,0.0
1999-09-25,38.49312,-120.29199,302.48587,295.0763,17.451454,36.457592,3.4997163,1.7699093,0.0
1999-09-26,38.49312,-120.29199,301.67145,295.47986,13.789611,25.662073,4.0986857,1.9342419,0.0
1999-09-27,38.49312,-120.29199,301.77704,294.92822,13.076838,21.266855,4.073406,2.0275955,0.0
1999-09-28,38.49312,-120.29199,302.04776,294.39352,8.139491,15.20062,6.6349726,4.431808,0.0
1999-09-29,38.49312,-120.29199,301.51242,295.5378,16.68537,23.05491,3.3849487,2.0174844,0.0
1999-09-30,38.49312,-120.29199,301.16632,295.44504,11.886986,22.745264,3.0311356,2.0496824,0.0
1999-10-01,38.49312,-120.29199,299.92218,294.05264,16.752647,25.067856,3.6799667,2.362429,0.0
1999-10-02,38.49312,-120.29199,297.8992,293.38757,24.53462,33.700233,3.117122,1.9001489,0.0
1999-10-03,38.49312,-120.29199,297.85706,292.32333,27.206476,36.20606,3.0820937,1.6968108,0.0
1999-10-04,38.49312,-120.29199,296.94324,292.00488,20.780792,35.985573,4.84957,2.0551615,0.0
1999-10-05,38.49312,-120.29199,294.77017,289.1653,25.378386,47.241123,4.5171103,1.9832367,0.0
1999-10-06,38.49312,-120.29199,289.41486,283.25958,35.07349,68.12237,3.945632,1.3937942,3.021869659423828
1999-10-07,38.49312,-120.29199,297.31653,287.12656,13.90835,42.440468,6.740426,2.9745674,0.1693248748779297
1999-10-08,38.49312,-120.29199,299.1474,293.12698,16.465866,23.492117,3.0256777,1.7870611,0.0
1999-10-09,38.49312,-120.29199,300.38345,293.942,13.080983,26.620916,2.8934164,1.8080295,0.0
1999-10-10,38.49312,-120.29199,300.30942,294.0577,12.777733,25.496408,3.8122911,2.044712,0.0
1999-10-11,38.49312,-120.29199,299.15677,293.39868,16.578182,24.615982,4.560421,2.4761956,0.0
1999-10-12,38.49312,-120.29199,300.90765,293.4313,7.1465816,20.285437,2.8878605,1.9582801,0.0
1999-10-13,38.49312,-120.29199,301.14365,294.54153,7.150698,15.452736,3.1368763,1.862679,0.0
1999-10-14,38.49312,-120.29199,299.87656,294.30908,11.866046,20.542942,3.4054904,1.8882046,0.0
1999-10-15,38.49312,-120.29199,297.5628,291.7194,14.274009,22.964437,4.022378,2.0880263,0.0
1999-10-16,38.49312,-120.29199,297.15543,289.88992,6.2674813,12.680148,7.810397,6.047175,0.0
1999-10-17,38.49312,-120.29199,297.08646,290.47263,8.6763315,11.454801,6.168278,4.4794617,0.0
1999-10-18,38.49312,-120.29199,296.62817,290.15442,11.901952,21.324509,3.6135435,1.7651386,0.0
1999-10-19,38.49312,-120.29199,297.34546,291.0095,10.134251,14.417621,3.32538,1.9117432,0.0
1999-10-20,38.49312,-120.29199,298.5298,292.49683,8.249268,15.418208,2.9572697,1.9114243,0.0
1999-10-21,38.49312,-120.29199,298.59473,292.49374,10.247303,15.246246,2.6772227,1.7296742,0.0
1999-10-22,38.49312,-120.29199,298.37823,292.11105,6.4086137,13.935092,3.2047446,2.1308153,0.0
1999-10-23,38.49312,-120.29199,295.7589,291.31793,10.688314,15.535511,3.462136,2.1137495,0.0
1999-10-24,38.49312,-120.29199,295.0962,289.20856,13.37218,25.41761,2.9555066,1.6422595,0.0
1999-10-25,38.49312,-120.29199,296.24258,289.3611,11.675513,24.832191,2.884421,1.5161351,0.0
1999-10-26,38.49312,-120.29199,293.97815,289.04123,15.923825,24.767427,3.6418629,1.7676574,0.0
1999-10-27,38.49312,-120.29199,293.3629,288.2162,27.762886,34.476017,4.4726014,1.8185405,0.0
1999-10-28,38.49312,-120.29199,290.27808,284.73798,32.592094,71.54767,3.8368819,2.563694,37.606618881225586
1999-10-29,38.49312,-120.29199,292.41827,284.02884,13.69061,35.238438,2.797911,1.3786446,0.0
1999-10-30,38.49312,-120.29199,295.38416,287.82095,10.623375,29.31981,2.9861739,1.1549622,0.0
1999-10-31,38.49312,-120.29199,295.98038,289.89304,10.871936,17.838137,2.8103304,1.5890096,0.0
1999-11-01,38.49312,-120.29199,296.72977,290.55994,11.185776,19.71462,3.486883,2.0914035,0.0
1999-11-02,38.49312,-120.29199,295.3853,290.23526,10.673314,20.218346,3.251031,1.7512937,0.0
1999-11-03,38.49312,-120.29199,295.24423,289.35608,9.878119,18.76225,3.016232,1.722767,0.0
1999-11-04,38.49312,-120.29199,293.6508,288.0425,17.412632,29.329283,2.8124433,1.4945949,0.0
1999-11-05,38.49312,-120.29199,293.60193,287.85495,13.031005,27.028894,2.9686916,1.6301417,0.0
1999-11-06,38.49312,-120.29199,294.71045,289.03998,14.445714,21.870447,3.5459785,1.8423481,0.0
1999-11-07,38.49312,-120.29199,291.6679,286.37646,24.220528,35.33427,4.6417465,2.1096184,0.0
1999-11-08,38.49312,-120.29199,286.44934,280.4617,38.464443,75.905205,4.515628,2.127364,27.03797149658203
1999-11-09,38.49312,-120.29199,286.95288,280.91916,29.53188,54.239227,3.4155664,1.2800962,0.0061187744140625
1999-11-10,38.49312,-120.29199,288.70563,283.51474,27.451265,45.13324,3.2446887,1.7796806,0.0
1999-11-11,38.49312,-120.29199,292.76978,285.9766,11.701372,28.745726,2.9953618,1.2209203,0.0
1999-11-12,38.49312,-120.29199,294.7711,289.00604,12.398348,20.302734,2.7515543,1.6610112,0.0
1999-11-13,38.49312,-120.29199,296.48438,290.33228,12.254748,18.873539,3.482727,2.0390623,0.0
1999-11-14,38.49312,-120.29199,296.08002,290.86337,16.584059,23.57535,3.2789109,2.344879,0.0
1999-11-15,38.49312,-120.29199,290.99524,285.38446,29.891445,58.286987,3.529932,1.4779598,0.00347137451171875
1999-11-16,38.49312,-120.29199,287.71802,283.7848,50.329605,70.04859,4.3234677,1.9248701,0.027587890625
1999-11-17,38.49312,-120.29199,283.74615,276.51395,67.802086,84.22446,3.551047,1.5075854,26.90017604827881
1999-11-18,38.49312,-120.29199,285.80182,278.58524,31.78393,48.915028,1.8097215,1.1411115,0.0008058547973632812
1999-11-19,38.49312,-120.29199,283.19574,280.40652,33.873764,54.583923,3.947823,1.6613998,17.81181526184082
1999-11-20,38.49312,-120.29199,282.84064,279.78076,65.11264,88.71207,3.7999265,1.7420444,8.063148498535156
1999-11-21,38.49312,-120.29199,279.91556,276.4727,34.95448,81.223274,3.4943478,1.3997649,1.9759483337402344
1999-11-22,38.49312,-120.29199,282.36105,276.24832,11.479941,28.698256,5.702328,2.7391822,0.0
1999-11-23,38.49312,-120.29199,282.35422,276.73978,20.530102,32.62032,2.848295,1.5900551,0.0
1999-11-24,38.49312,-120.29199,285.0597,278.57834,23.390762,41.14711,3.6724787,1.8520007,0.0
1999-11-25,38.49312,-120.29199,289.50812,281.7914,40.1239,55.075134,3.9732091,1.4865814,0.0
1999-11-26,38.49312,-120.29199,289.284,283.7054,21.765352,42.98424,2.7198646,1.4243084,0.0
1999-11-27,38.49312,-120.29199,287.3015,282.69617,26.92726,41.15498,2.8470676,1.552845,0.0
1999-11-28,38.49312,-120.29199,289.42883,283.75366,20.622452,35.571957,2.5501528,1.4151345,0.0
1999-11-29,38.49312,-120.29199,290.6194,286.2153,17.556171,25.129438,4.2850633,2.214179,0.0
1999-11-30,38.49312,-120.29199,285.96622,281.37125,25.433104,59.0697,4.352293,1.9765526,13.086933135986328
2000-08-31,38.49312,-120.29199,293.19058,288.40768,53.169907,74.16384,3.5157638,1.5132027,1.8416982427114935e-27
2000-09-01,38.49312,-120.29199,291.6338,285.01974,57.203068,83.412094,4.6656713,1.9340152,30.679187774658203
2000-09-02,38.49312,-120.29199,287.96048,284.18082,56.278534,81.74981,4.4121304,2.772936,36.46364212036133
2000-09-03,38.49312,-120.29199,288.5084,284.75604,54.463066,81.15716,3.9070537,1.784711,4.269287109375
2000-09-04,38.49312,-120.29199,287.90836,283.93802,40.42927,64.6023,4.2870708,1.9042697,0.00170135498046875
2000-09-05,38.49312,-120.29199,291.54773,284.91577,16.889416,39.22243,4.1219225,2.0468588,0.0
2000-09-06,38.49312,-120.29199,297.80008,288.2196,14.851713,34.992634,6.0769763,3.437169,0.0
2000-09-07,38.49312,-120.29199,298.87497,292.41852,12.682583,23.578796,3.9671667,2.279796,0.0
2000-09-08,38.49312,-120.29199,297.53894,292.49802,14.581576,24.182854,4.199942,2.1295276,0.0
2000-09-09,38.49312,-120.29199,297.7335,292.0537,13.101317,24.91575,3.906178,2.13382,0.0
2000-09-10,38.49312,-120.29199,298.01373,292.2078,13.930594,28.060812,3.3819437,1.8959919,0.0
2000-09-11,38.49312,-120.29199,300.20984,293.359,17.79855,30.535063,2.958916,1.6942116,0.0
2000-09-12,38.49312,-120.29199,301.59705,294.87762,11.213559,25.82844,4.321801,1.8830727,0.0
2000-09-13,38.49312,-120.29199,304.18893,298.23465,17.777378,22.23921,3.6546261,2.0531924,0.0
2000-09-14,38.49312,-120.29199,303.1563,295.92303,22.140108,43.744873,3.9502366,1.8296027,0.0
2000-09-15,38.49312,-120.29199,296.55188,292.35202,54.088963,74.70463,3.823381,1.597171,0.0
2000-09-16,38.49312,-120.29199,298.62344,292.08496,28.856098,49.61368,3.7569873,1.7224437,0.0
2000-09-17,38.49312,-120.29199,301.96155,294.80127,13.72104,26.622496,2.7851229,1.6914607,0.0
2000-09-18,38.49312,-120.29199,304.1961,296.55997,10.560553,23.953562,4.1263566,2.740276,0.0
2000-09-19,38.49312,-120.29199,304.73996,298.1938,11.641412,22.117792,4.5877957,3.1058512,0.0
2000-09-20,38.49312,-120.29199,304.04102,298.41074,18.440834,28.24304,4.838465,2.874463,0.0
2000-09-21,38.49312,-120.29199,301.78174,294.49847,31.059439,47.13353,4.597302,2.0867412,0.0
2000-09-22,38.49312,-120.29199,294.75293,288.0502,46.95302,71.62155,5.007568,2.4662745,0.0089111328125
2000-09-23,38.49312,-120.29199,293.13504,286.3709,30.847616,52.68739,3.4618142,1.7963558,0.0
2000-09-24,38.49312,-120.29199,296.6593,289.39517,22.438366,34.4855,3.9820514,1.5807776,0.0
2000-09-25,38.49312,-120.29199,298.1011,292.05026,16.349741,30.30358,3.2997193,1.8212185,0.0
2000-09-26,38.49312,-120.29199,298.60855,292.49692,14.483612,28.066462,3.01883,1.7752854,0.0
2000-09-27,38.49312,-120.29199,297.20245,292.55423,19.898159,30.54136,4.4807563,2.0810785,0.0
2000-09-28,38.49312,-120.29199,294.7315,290.33768,36.658497,52.994205,3.6661787,1.7936338,0.0
2000-09-29,38.49312,-120.29199,301.37943,291.74915,14.640968,45.8214,5.8918104,2.9039526,0.0
2000-09-30,38.49312,-120.29199,302.01364,295.14914,13.085467,25.648195,4.0027294,2.4358757,0.0
2000-10-01,38.49312,-120.29199,300.96307,295.62582,16.979965,25.805716,3.5248125,1.934873,0.0
2000-10-02,38.49312,-120.29199,298.75876,293.90808,21.914373,31.959375,4.764591,2.256861,0.0
2000-10-03,38.49312,-120.29199,297.16022,292.30637,29.104881,39.33353,3.9458876,2.0058048,0.0
2000-10-04,38.49312,-120.29199,297.40417,291.5643,24.858988,38.264492,3.3336582,1.7129241,0.0
2000-10-05,38.49312,-120.29199,299.12103,292.74698,18.055681,31.866777,3.262481,1.9080448,0.0
2000-10-06,38.49312,-120.29199,300.08536,294.47202,16.268303,24.78247,3.4341662,1.9684392,0.0
2000-10-07,38.49312,-120.29199,299.28845,294.32117,14.681306,23.933886,4.534777,2.3227565,0.0
2000-10-08,38.49312,-120.29199,299.12024,293.8564,15.09288,26.831833,3.8756425,1.8911268,0.0
2000-10-09,38.49312,-120.29199,296.92828,289.4396,28.331875,47.31047,4.2581744,1.8085345,0.0
2000-10-10,38.49312,-120.29199,285.68152,278.75082,61.75443,84.82941,4.2742424,1.4480186,34.75576972961426
2000-10-11,38.49312,-120.29199,280.54144,278.05243,67.72224,83.97209,3.352885,1.3039976,7.420573711395264
2000-10-12,38.49312,-120.29199,284.43372,278.33914,57.91436,76.16231,4.1315413,1.4674412,6.47914981842041
2000-10-13,38.49312,-120.29199,289.17114,281.78915,43.928944,63.781113,3.1163208,1.6312398,0.0005950927734375
2000-10-14,38.49312,-120.29199,290.7863,284.45322,26.871824,56.47258,3.91634,2.437434,0.0
2000-10-15,38.49312,-120.29199,291.65796,285.75522,34.301815,51.032085,2.9189897,1.8979548,0.0
2000-10-16,38.49312,-120.29199,293.8747,287.5065,20.122654,37.64718,3.0106773,1.7403498,0.0
2000-10-17,38.49312,-120.29199,295.30536,289.2424,15.303063,30.94192,3.474154,1.9903878,0.0
2000-10-18,38.49312,-120.29199,294.84003,289.33597,14.730518,28.009085,3.2592702,1.9632095,0.0
2000-10-19,38.49312,-120.29199,295.0188,288.91574,15.472012,28.183975,3.0497904,1.9146627,0.0
2000-10-20,38.49312,-120.29199,292.40387,288.23184,28.051985,38.35336,4.165607,1.9243029,0.0
2000-10-21,38.49312,-120.29199,288.74585,283.4915,23.153238,60.055573,4.7257533,2.0746415,5.37242317199707
2000-10-22,38.49312,-120.29199,288.01602,280.9296,12.128351,30.842318,8.084509,5.4599214,0.0
2000-10-23,38.49312,-120.29199,291.93066,284.66837,15.512276,27.378998,6.7115774,2.5900123,0.0
2000-10-24,38.49312,-120.29199,291.19705,284.9406,21.339796,38.320362,3.205875,1.587243,0.0
2000-10-25,38.49312,-120.29199,288.98285,283.48672,29.820286,53.81424,4.958345,1.8296705,4.885534286499023
2000-10-26,38.49312,-120.29199,281.67444,279.32602,59.20916,80.38425,3.240409,1.4483848,14.655960083007812
2000-10-27,38.49312,-120.29199,285.95807,279.55508,41.103767,65.286995,3.873433,1.5331283,0.025440216064453125
2000-10-28,38.49312,-120.29199,283.37854,279.9515,60.188717,81.37538,4.559795,1.7565045,3.0711402893066406
2000-10-29,38.49312,-120.29199,280.04822,278.35168,64.05098,89.99411,5.361389,2.6315067,57.0179443359375
2000-10-30,38.49312,-120.29199,280.40414,276.061,53.88914,76.297066,3.1600425,1.592566,5.662912368774414
2000-10-31,38.49312,-120.29199,286.3804,278.32632,19.732943,53.715023,3.824136,1.6184468,0.6116752624511719
2000-11-01,38.49312,-120.29199,287.22614,281.41873,16.027021,27.202349,3.533166,1.8401331,0.0
2000-11-02,38.49312,-120.29199,289.37476,282.79776,28.442757,40.989784,3.0255845,1.6577891,0.0
2000-11-03,38.49312,-120.29199,288.62064,282.6784,19.938366,41.77003,6.611498,4.3399773,0.0
2000-11-04,38.49312,-120.29199,288.69305,282.68393,17.19781,27.836348,5.2895956,2.822339,0.0
2000-11-05,38.49312,-120.29199,290.27155,282.91135,14.605454,42.076584,3.7930586,1.9725059,0.0
2000-11-06,38.49312,-120.29199,286.21753,281.09875,25.903252,52.548603,4.491062,1.8217617,0.0
2000-11-07,38.49312,-120.29199,287.54504,279.28946,21.231606,44.196426,3.7799609,2.0758526,0.0
2000-11-08,38.49312,-120.29199,285.49994,280.92395,29.263628,38.999012,4.506287,1.501398,0.0
2000-11-09,38.49312,-120.29199,280.7802,275.62802,49.560905,78.19017,4.280118,2.0514386,4.567018508911133
2000-11-10,38.49312,-120.29199,275.34256,272.22763,60.343674,76.086395,3.405002,1.8146168,3.3665084838867188
2000-11-11,38.49312,-120.29199,276.21796,271.31604,43.640053,65.78225,2.610934,2.0044837,0.18144989013671875
2000-11-12,38.49312,-120.29199,280.74017,273.7294,15.001784,33.950832,3.947106,2.3110893,0.0
2000-11-13,38.49312,-120.29199,278.60535,274.81204,14.512572,27.989012,3.8618643,1.9344772,0.0
2000-11-14,38.49312,-120.29199,276.8604,272.2711,44.949413,68.14394,3.1179237,1.8965324,2.9388809204101562
2000-11-15,38.49312,-120.29199,278.4143,272.22397,25.706188,44.69206,3.0198572,2.2282045,0.0
2000-11-16,38.49312,-120.29199,280.94644,274.32822,25.126242,46.66687,5.176755,2.769864,0.0
2000-11-17,38.49312,-120.29199,284.08362,276.7186,17.687733,30.493553,4.655768,2.1604939,0.0
2000-11-18,38.49312,-120.29199,285.92978,279.7408,9.050024,19.383196,3.4797864,1.5981503,0.0
2000-11-19,38.49312,-120.29199,288.6552,281.75696,11.423061,23.61013,2.120898,1.3026782,0.0
2000-11-20,38.49312,-120.29199,290.45618,284.0714,5.7945824,13.50877,3.1692698,1.7285935,0.0
2000-11-21,38.49312,-120.29199,286.55774,283.14337,7.6775603,15.411713,4.2274933,1.9082352,0.0
2000-11-22,38.49312,-120.29199,282.81494,276.84616,35.948265,65.17233,3.287099,1.6023036,0.2412242889404297
2000-11-23,38.49312,-120.29199,286.86868,280.2496,14.732964,33.335804,2.8133874,1.4518064,0.0
2000-11-24,38.49312,-120.29199,287.51984,281.7407,39.446896,55.071156,3.5222564,1.4508325,0.0
2000-11-25,38.49312,-120.29199,288.54697,282.3233,29.541677,46.848995,2.689879,1.2001462,0.0
2000-11-26,38.49312,-120.29199,288.84073,283.1102,24.294687,44.26102,3.2751262,1.6106638,0.0
2000-11-27,38.49312,-120.29199,288.33383,282.77856,25.383621,40.334503,2.6195192,1.8039025,0.0
2000-11-28,38.49312,-120.29199,291.50595,284.5834,27.23832,47.99852,2.8861248,1.5450764,0.0
2000-11-29,38.49312,-120.29199,286.0371,280.9501,49.624893,70.4425,7.5003963,2.7483714,22.151174545288086
2000-11-30,38.49312,-120.29199,285.8183,278.9411,28.6966,66.40724,2.450706,1.1187037,0.0
2001-08-31,38.49312,-120.29199,299.27548,292.61847,38.528255,57.035904,3.4060369,1.551536,0.0
2001-09-01,38.49312,-120.29199,299.78043,293.941,29.195396,53.314564,3.1956263,1.7466828,0.0
2001-09-02,38.49312,-120.29199,300.63412,294.91058,22.132683,37.77493,3.7279854,2.123095,0.0
2001-09-03,38.49312,-120.29199,301.22833,295.5332,29.073635,43.161823,3.740943,1.9856806,0.0
2001-09-04,38.49312,-120.29199,300.37744,295.46945,28.830914,45.350445,3.78834,1.9189844,0.0
2001-09-05,38.49312,-120.29199,299.1198,294.13348,18.569004,39.612972,4.730705,2.365827,0.0
2001-09-06,38.49312,-120.29199,299.14313,292.3795,13.564338,29.093056,3.9063826,2.195924,0.0
2001-09-07,38.49312,-120.29199,300.7077,294.04056,12.096897,21.80789,3.712412,1.8542515,0.0
2001-09-08,38.49312,-120.29199,301.60663,294.85068,10.668977,22.622408,5.2670474,2.9574573,0.0
2001-09-09,38.49312,-120.29199,300.5913,295.3848,16.435448,29.646835,4.196836,2.274361,0.0
2001-09-10,38.49312,-120.29199,299.6897,294.64478,25.189491,34.20241,4.3453307,2.249709,0.0
2001-09-11,38.49312,-120.29199,298.3989,293.6697,34.460766,49.82609,3.66889,1.5879773,6.459566065385633e-23
2001-09-12,38.49312,-120.29199,296.61127,291.5467,40.47956,57.84405,4.0559726,1.887013,0.0
2001-09-13,38.49312,-120.29199,296.95557,290.6967,30.416805,54.85225,3.4827046,1.9456705,0.023503296077251434
2001-09-14,38.49312,-120.29199,298.74258,292.60623,26.633457,42.8374,3.4530568,1.7603664,0.0
2001-09-15,38.49312,-120.29199,298.40796,293.2321,27.253094,42.795704,3.2860122,1.8870639,0.0
2001-09-16,38.49312,-120.29199,297.63495,292.74246,28.99656,41.334698,3.6906817,1.8068409,0.0
2001-09-17,38.49312,-120.29199,298.36194,292.72168,23.132568,41.561058,3.8324373,1.9428374,0.0
2001-09-18,38.49312,-120.29199,299.7364,293.52347,27.563782,44.3107,3.2996902,1.5490383,0.0
2001-09-19,38.49312,-120.29199,299.57098,294.26834,32.318756,46.491745,3.1567025,1.7649161,0.0
2001-09-20,38.49312,-120.29199,300.05576,294.37332,25.564196,46.357433,3.1816928,1.6593441,0.0
2001-09-21,38.49312,-120.29199,300.54358,294.61356,19.603506,33.467205,3.2140572,1.8090066,0.0
2001-09-22,38.49312,-120.29199,300.99164,294.79,20.278023,32.838634,3.197597,1.7312169,0.0
2001-09-23,38.49312,-120.29199,300.50082,294.97293,22.113447,32.119728,4.125582,2.0110934,0.0
2001-09-24,38.49312,-120.29199,300.92758,294.94077,18.757616,30.552416,4.0519595,2.1877294,0.0
2001-09-25,38.49312,-120.29199,299.3428,289.6224,25.990011,62.752274,4.363325,2.5065176,18.283129699528217
2001-09-26,38.49312,-120.29199,296.94897,290.37943,23.35819,41.369045,3.074546,1.462696,0.0
2001-09-27,38.49312,-120.29199,296.02405,291.17313,27.176443,39.993687,4.0190377,1.8538527,0.0
2001-09-28,38.49312,-120.29199,294.5106,289.64664,21.422153,44.17691,3.8934293,1.5410961,0.0
2001-09-29,38.49312,-120.29199,300.87244,291.65808,14.58066,29.603601,5.3829556,2.7119234,0.0
2001-09-30,38.49312,-120.29199,303.02075,295.37158,8.664947,21.93855,4.273273,2.7385619,0.0
2001-10-01,38.49312,-120.29199,303.17017,297.0767,14.094605,23.328272,7.1989894,2.3083863,0.17591094970703125
2001-10-02,38.49312,-120.29199,303.21307,297.29074,13.894757,22.62816,4.313344,2.1099086,0.0
2001-10-03,38.49312,-120.29199,302.3099,296.56973,15.104591,23.012255,3.8741732,1.8868157,0.0
2001-10-04,38.49312,-120.29199,299.9116,294.49194,14.926212,25.96963,3.7806442,2.1341093,0.0
2001-10-05,38.49312,-120.29199,297.32657,291.94812,20.494286,34.11928,3.7511084,2.2803931,0.0
2001-10-06,38.49312,-120.29199,293.7129,289.22305,42.684128,54.827374,3.5083983,1.657013,0.0
2001-10-07,38.49312,-120.29199,295.4131,288.51184,37.078377,64.17864,3.470973,1.3807791,0.0
2001-10-08,38.49312,-120.29199,294.03033,289.50497,29.676634,49.68326,3.9485774,1.828599,0.00347137451171875
2001-10-09,38.49312,-120.29199,293.81335,287.3691,8.940005,26.710505,3.8982615,1.9790144,0.0
2001-10-10,38.49312,-120.29199,294.90546,288.16452,11.741993,19.395422,4.067061,2.3584876,0.0
2001-10-11,38.49312,-120.29199,293.55,288.9794,18.543287,26.936752,4.0533657,1.8998685,0.0
2001-10-12,38.49312,-120.29199,299.0507,289.86197,13.164462,30.486029,6.2229786,3.402569,0.0
2001-10-13,38.49312,-120.29199,299.82275,293.2935,8.951776,14.231404,3.8305576,1.8076261,0.0
2001-10-14,38.49312,-120.29199,299.8605,293.5858,9.668593,17.43105,5.080955,2.777528,0.0
2001-10-15,38.49312,-120.29199,300.07333,294.07776,13.904256,20.526146,3.6331978,1.9109143,0.0
2001-10-16,38.49312,-120.29199,298.10486,293.60355,15.410184,18.782713,3.681505,1.8507004,0.0
2001-10-17,38.49312,-120.29199,295.86792,291.13763,21.979876,32.191574,3.8533914,1.826975,0.0
2001-10-18,38.49312,-120.29199,297.06638,290.71384,18.682684,36.363163,3.1717627,1.7646345,0.0
2001-10-19,38.49312,-120.29199,296.76965,291.42365,23.10639,31.786148,2.981867,1.6878386,0.0
2001-10-20,38.49312,-120.29199,295.5222,290.47113,22.588457,31.127897,3.3828413,1.8344975,0.0
2001-10-21,38.49312,-120.29199,293.4794,289.16238,21.108212,37.018703,4.007725,1.9605395,0.0
2001-10-22,38.49312,-120.29199,292.96527,287.39758,20.950068,35.46651,3.656068,1.7605227,0.0
2001-10-23,38.49312,-120.29199,292.25446,286.5326,34.32944,52.849384,3.977926,1.7363763,0.0
2001-10-24,38.49312,-120.29199,294.9367,287.94357,6.4163585,23.41166,4.782259,2.3163092,0.0
2001-10-25,38.49312,-120.29199,295.9243,289.37686,16.686848,24.852903,3.0087612,1.6764069,0.0
2001-10-26,38.49312,-120.29199,296.548,291.1203,17.157444,24.862284,3.1610138,1.7825338,0.0
2001-10-27,38.49312,-120.29199,294.5027,289.87936,19.940702,26.443312,4.608988,1.9966,0.0
2001-10-28,38.49312,-120.29199,291.4847,286.98627,34.22356,49.210453,3.6915581,1.6142321,0.0
2001-10-29,38.49312,-120.29199,291.55057,286.48117,40.380028,57.525867,3.5083559,1.5775002,0.0
2001-10-30,38.49312,-120.29199,288.6317,284.40567,57.157158,78.43308,5.376156,2.6159635,24.93448257446289
2001-10-31,38.49312,-120.29199,287.30878,281.73798,48.93925,77.49471,3.5898294,1.2047192,5.329376220703125
2001-11-01,38.49312,-120.29199,290.05807,283.46878,26.92047,52.040073,2.4396925,1.4889069,0.0
2001-11-02,38.49312,-120.29199,291.4356,285.01147,28.187693,47.8473,2.7459838,1.221331,0.0
2001-11-03,38.49312,-120.29199,293.5562,287.37485,17.671268,37.1491,3.2431047,1.5020114,0.0
2001-11-04,38.49312,-120.29199,295.7046,289.1834,18.843765,28.255735,3.1932776,2.1076128,0.0
2001-11-05,38.49312,-120.29199,293.78204,288.9714,22.562878,33.3954,3.0064623,1.7981232,0.0
2001-11-06,38.49312,-120.29199,290.74966,287.0084,33.347286,44.100864,4.084387,1.735713,0.0
2001-11-07,38.49312,-120.29199,291.85455,285.13953,20.253958,48.871883,3.287949,1.5118241,0.0
2001-11-08,38.49312,-120.29199,293.4536,286.63724,21.259243,30.812286,4.3481646,2.904953,0.0
2001-11-09,38.49312,-120.29199,292.10098,286.76346,24.421907,33.498615,3.1340373,2.2257187,0.0
2001-11-10,38.49312,-120.29199,291.4583,286.23972,20.31426,36.07692,3.6990924,2.4260614,0.0
2001-11-11,38.49312,-120.29199,288.81537,283.85986,30.930527,70.5124,3.4592297,1.9622551,6.2432403564453125
2001-11-12,38.49312,-120.29199,285.83524,282.1077,64.51361,80.63908,4.294318,1.9139377,25.084457397460938
2001-11-13,38.49312,-120.29199,283.01202,278.29517,51.692215,84.994,1.7268208,0.75352424,12.956470489501953
2001-11-14,38.49312,-120.29199,288.60663,282.32773,51.03841,73.33529,2.469748,0.97590613,9.918212890625e-05
2001-11-15,38.49312,-120.29199,290.25073,283.957,41.11651,66.83018,2.3490307,1.176951,0.0
2001-11-16,38.49312,-120.29199,289.16306,284.77908,38.19177,54.303577,3.2104266,1.2925787,0.0
2001-11-17,38.49312,-120.29199,287.08704,283.184,48.274826,64.807686,3.9128475,1.5902826,0.0
2001-11-18,38.49312,-120.29199,290.19028,283.60947,10.305778,40.395687,2.7501507,1.3859993,0.0
2001-11-19,38.49312,-120.29199,290.38388,285.25314,15.664672,27.941515,3.5758169,1.554263,0.0
2001-11-20,38.49312,-120.29199,289.23834,284.35437,16.836006,31.569258,4.123052,1.3877068,0.0
2001-11-21,38.49312,-120.29199,284.9131,282.6699,30.988398,51.75879,1.8797953,1.2559088,13.147680282592773
